Price,Year,Kilometer,Transmission,Owner,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
245000,2009,114000,1,0,1298.0,87.0,113.0,0.0,4160.0,1690.0,1530.0,5.0,43.0
260000,2015,25862,1,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
3200000,2018,35000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4697.0,1882.0,1665.0,7.0,63.0
240000,2010,72000,1,0,1399.0,69.0,160.0,0.0,3795.0,1680.0,1427.0,5.0,45.0
800000,2015,90000,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
745000,2016,38000,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
7390000,2021,7000,0,0,1950.0,192.0,400.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
5900000,2017,83985,0,1,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,5.0,52.00735218508998
675000,2019,74237,1,0,1199.0,89.0,110.0,0.0,3995.0,1695.0,1501.0,5.0,35.0
2650000,2018,53000,0,1,1995.0,184.0,350.0,1.0,4454.0,2044.0,1545.0,5.0,63.0
340000,2016,52303,1,0,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
620000,2019,42356,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
297000,2013,84000,1,0,1248.0,89.0,200.0,0.0,4490.0,1735.0,1560.0,5.0,50.0
500000,2016,114000,1,0,1364.0,67.0,170.0,0.0,3775.0,1695.0,1510.0,5.0,45.0
1149000,2019,26894,0,0,1591.0,121.0,151.0,0.0,4440.0,1729.0,1475.0,5.0,45.0
2650000,2017,70000,0,1,2143.0,168.0,400.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
1375000,2012,98352,1,0,2982.0,169.0,343.0,1.0,4705.0,1840.0,1850.0,7.0,80.0
235000,2009,107000,1,2,1086.0,67.0,99.0,0.0,3565.0,1595.0,1550.0,5.0,35.0
2280000,2014,68000,0,0,1995.0,217.0,450.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
3090000,2017,52000,0,0,2755.0,174.0,450.0,1.0,4795.0,1855.0,1835.0,7.0,80.0
4375000,2017,31059,0,0,2494.0,202.0,213.0,1.0,4915.0,1820.0,1450.0,5.0,65.0
749000,2017,114000,1,0,1598.0,118.0,320.0,0.0,4300.0,1765.0,1590.0,5.0,48.0
4800000,2017,35000,0,0,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,7.0,52.00735218508998
785000,2017,44000,1,0,1493.0,100.0,240.0,1.0,3995.0,1835.0,1839.0,7.0,60.0
750000,2017,72000,1,0,1396.0,89.0,220.0,0.0,3995.0,1760.0,1555.0,5.0,45.0
4150000,2019,8000,0,0,1950.0,192.0,400.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
320000,2014,54000,1,0,998.0,67.0,90.0,0.0,3620.0,1475.0,1460.0,5.0,35.0
1750000,2015,99000,0,1,2143.0,134.0,300.0,0.0,4417.0,1804.0,1494.0,5.0,50.0
944999,2019,88000,1,0,1493.0,100.0,240.0,1.0,3995.0,1795.0,1817.0,7.0,60.0
27500000,2020,11000,0,1,2993.0,244.0,600.0,2.0,5199.0,2220.0,1840.0,4.0,105.0
4100000,2021,19000,0,0,1996.0,168.0,420.0,2.0,4903.0,1869.0,1837.0,7.0,80.0
1750000,2021,33000,0,0,1451.0,141.0,250.0,0.0,4655.0,1835.0,1760.0,5.0,60.0
811000,2018,44153,1,0,1248.0,89.0,200.0,0.0,4395.0,1735.0,1690.0,7.0,45.0
6900000,2020,32368,0,0,2179.0,188.0,420.0,2.0,4600.0,2069.0,1724.0,7.0,65.0
725000,2016,42000,1,0,1582.0,126.0,260.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
4600000,2020,56000,0,0,1999.0,177.0,430.0,1.0,5067.0,2091.0,1457.0,5.0,66.0
1485000,2020,10000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,3993.0,1811.0,1606.0,5.0,52.00735218508998
19300000,2019,63000,0,0,2993.0,244.0,600.0,2.0,4999.0,2220.0,1835.0,5.0,105.0
650000,2017,49422,0,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
1925000,2021,19000,0,0,1451.0,141.0,250.0,0.0,4720.0,1835.0,1760.0,6.0,60.0
590000,2015,75258,0,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
495000,2019,46000,1,0,1086.0,58.0,84.0,0.0,3610.0,1645.0,1560.0,5.0,60.0
695000,2016,68921,1,0,1248.0,74.0,190.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
799000,2018,79800,1,0,1582.0,126.0,260.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
325000,2013,53000,1,1,1198.0,74.0,110.0,0.0,3970.0,1682.0,1453.0,5.0,45.0
1190000,2018,59000,1,0,2179.0,120.0,280.0,1.0,4456.0,1820.0,1995.0,7.0,60.0
5800000,2017,30000,0,0,2993.0,225.0,689.0,1.0,5255.0,2105.0,1460.0,5.0,77.0
140000,2009,65000,1,2,796.0,47.0,62.0,0.0,3495.0,1475.0,1460.0,5.0,35.0
750000,2021,58000,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
2600000,2014,94000,0,0,2997.0,254.0,619.0,2.0,4804.0,2141.0,1796.0,5.0,70.0
299000,2017,45000,1,0,796.0,48.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
3470000,2018,62152,0,0,2755.0,174.0,450.0,2.0,4795.0,1855.0,1835.0,7.0,80.0
1075000,2019,28000,0,0,998.0,118.0,172.0,0.0,3995.0,1770.0,1605.0,5.0,45.0
650000,2019,15000,0,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
425000,2014,53610,1,1,1198.0,87.0,109.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
445000,2014,75000,1,0,1461.0,84.0,200.0,0.0,4331.0,1822.0,1671.0,5.0,50.0
1225000,2022,16000,1,0,1462.0,103.0,138.0,0.0,4445.0,1775.0,1700.0,6.0,45.0
1350000,2015,60000,0,0,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
345000,2011,101923,1,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1450000,2014,45000,0,0,2143.0,170.0,400.0,1.0,4596.0,1770.0,1447.0,5.0,66.0
2749000,2017,120000,0,0,2755.0,174.0,450.0,2.0,4795.0,1855.0,1835.0,7.0,80.0
141000,2009,56400,1,2,1086.0,62.0,96.0,0.0,3565.0,1525.0,1590.0,5.0,35.0
1375000,2017,70000,0,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
1825000,2016,82567,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
4900000,2015,32000,0,0,2967.0,247.0,580.0,2.0,5265.0,1949.0,1471.0,4.0,90.0
525000,2015,68244,1,1,1498.0,98.0,200.0,0.0,3955.0,1694.0,1544.0,5.0,40.0
3300000,2014,25000,0,1,2967.0,241.0,550.0,2.0,5089.0,1983.0,1737.0,6.0,100.0
405000,2018,34000,1,0,814.0,55.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
2550000,2017,36000,0,0,1968.0,184.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
875000,2019,36000,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
355000,2014,68005,1,0,1197.0,85.0,114.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
925000,2018,74797,1,0,1498.0,99.0,205.0,0.0,3998.0,1765.0,1647.0,5.0,52.0
6500000,2021,12000,0,0,1999.0,177.0,430.0,2.0,4360.0,2120.0,1635.0,5.0,57.0
625000,2019,31000,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
425000,2020,7520,1,0,999.0,67.0,91.0,0.0,3429.0,1560.0,1541.0,5.0,28.0
550000,2015,58078,1,1,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
434999,2014,79081,1,0,1598.0,103.0,250.0,0.0,4384.0,1699.0,1466.0,5.0,55.0
5900000,2018,28000,0,0,2987.0,255.0,620.0,2.0,4819.0,2141.0,1796.0,5.0,93.0
3500000,2017,72000,0,0,2143.0,168.0,400.0,2.0,4656.0,1890.0,1639.0,5.0,66.0
1750000,2022,23000,0,0,1353.0,138.0,242.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
475000,2012,74000,0,0,1991.0,150.0,320.0,0.0,4660.0,1870.0,1755.0,7.0,65.0
425000,2015,11628,1,0,1197.0,81.0,114.0,0.0,3995.0,1660.0,1520.0,5.0,43.0
675000,2017,81323,1,0,1498.0,99.0,205.0,0.0,3998.0,1765.0,1647.0,5.0,52.0
675000,2016,50000,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
1725000,2016,145000,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
1760000,2017,48000,0,0,1798.0,178.0,250.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
730000,2017,80000,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
301000,2011,28513,1,0,1197.0,85.0,114.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
275000,2011,42000,1,1,998.0,46.0,85.0,0.0,3595.0,1475.0,1700.0,5.0,28.0
225000,2013,87000,1,0,1399.0,68.0,160.0,0.0,3795.0,1680.0,1427.0,5.0,45.0
185000,2012,55700,1,1,814.0,56.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
285000,2017,45600,1,0,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
350000,2013,78000,1,1,1598.0,103.0,250.0,0.0,4384.0,1699.0,1466.0,5.0,55.0
20000000,2012,55000,0,2,6592.0,570.0,780.0,1.0,5569.0,1948.0,1550.0,5.0,82.5
12900000,2021,3000,0,0,2925.0,326.0,700.0,2.0,5207.0,2157.0,1823.0,7.0,90.0
1650000,2017,52458,0,0,1798.0,177.0,250.0,0.0,4861.0,1864.0,1483.0,5.0,66.0
265000,2017,30000,1,0,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
395000,2017,46992,1,0,1199.0,84.0,114.0,0.0,3746.0,1647.0,1535.0,5.0,35.0
500000,2016,54440,1,0,1199.0,89.0,110.0,0.0,3955.0,1694.0,1544.0,5.0,40.0
2770000,2019,32000,0,0,2157.0,178.0,420.0,2.0,4850.0,1960.0,1845.0,7.0,70.0
2450000,2015,103000,0,0,2143.0,203.0,500.0,2.0,4804.0,2141.0,1796.0,5.0,70.0
3125000,2020,28600,0,0,1798.0,170.0,320.0,0.0,4701.0,1826.0,1427.0,5.0,63.0
2950000,2020,72000,0,0,2199.0,197.0,440.0,0.0,5115.0,1985.0,1755.0,7.0,60.0
620000,2016,64906,1,0,1248.0,89.0,200.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
2250000,2016,79000,0,0,2143.0,168.0,350.0,2.0,4417.0,1804.0,1494.0,5.0,50.0
565000,2017,64000,1,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
550000,2018,56000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
178000,2007,85000,1,1,1086.0,63.0,89.0,0.0,3565.0,1525.0,1590.0,5.0,35.0
1550000,2022,12000,1,0,2179.0,137.0,319.0,1.0,4456.0,1820.0,1995.0,7.0,60.0
711000,2018,67900,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
375000,2018,48144,1,0,1199.0,84.0,114.0,0.0,3992.0,1677.0,1537.0,5.0,35.0
4475000,2021,7100,0,0,1995.0,184.0,350.0,1.0,4454.0,2044.0,1545.0,5.0,63.0
9100000,2022,9000,0,0,1984.0,248.0,370.0,2.0,4696.0,1923.0,1624.0,5.0,65.0
245000,2016,64000,1,0,998.0,67.0,90.0,0.0,3545.0,1490.0,1475.0,5.0,35.0
690000,2016,38000,1,0,1498.0,99.0,200.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
944999,2016,65321,1,0,2494.0,101.0,200.0,1.0,4585.0,1765.0,1760.0,8.0,55.0
1350000,2014,80000,0,2,1595.0,121.0,200.0,0.0,4292.0,1780.0,1433.0,4.0,50.0
850000,2018,37093,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
1200000,2021,37230,1,0,999.0,109.0,175.0,0.0,4390.0,1699.0,1467.0,5.0,55.0
329000,2014,76116,0,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
300000,2010,83359,1,0,1799.0,130.0,171.0,0.0,4545.0,1750.0,1450.0,5.0,50.0
1150000,2013,30000,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
4900000,2018,38000,0,0,2993.0,258.0,560.0,1.0,4899.0,2094.0,1464.0,5.0,65.0
465000,2019,28000,1,0,1086.0,58.0,84.0,0.0,3610.0,1645.0,1560.0,5.0,60.0
2350000,2018,14120,0,0,1798.0,177.0,250.0,0.0,4861.0,1864.0,1483.0,5.0,66.0
250000,2014,25000,1,0,814.0,55.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
1950000,2020,28584,0,0,1451.0,141.0,250.0,0.0,4720.0,1835.0,1760.0,6.0,60.0
2975000,2015,87000,0,0,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,7.0,52.00735218508998
3800000,2017,50000,0,0,1999.0,177.0,430.0,2.0,4360.0,2120.0,1635.0,5.0,57.0
330000,2017,63200,1,0,998.0,58.0,78.0,0.0,3545.0,1490.0,1475.0,4.0,60.0
409999,2014,55000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
575000,2019,71569,1,0,1498.0,99.0,215.0,0.0,3886.0,1695.0,1525.0,5.0,40.0
270000,2012,41200,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
434999,2013,117000,1,0,2179.0,120.0,290.0,1.0,4430.0,1817.0,1975.0,8.0,60.0
465000,2014,65000,1,1,1197.0,85.0,114.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
6800000,2022,33000,0,0,1995.0,190.0,400.0,2.0,4657.0,1881.0,1678.0,5.0,67.0
350000,2011,21000,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
900000,2020,23000,1,0,998.0,118.0,172.0,0.0,3995.0,1770.0,1605.0,5.0,45.0
595000,2016,26357,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
1260000,2018,33500,0,0,1591.0,122.0,154.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
530000,2020,5923,1,0,1248.0,74.0,190.0,0.0,3995.0,1706.0,1570.0,5.0,44.0
599000,2015,72000,1,0,1248.0,89.0,200.0,0.0,4265.0,1695.0,1685.0,7.0,45.0
1595000,2018,54154,0,1,2179.0,153.0,360.0,0.0,4585.0,1890.0,1785.0,7.0,70.0
1798999,2017,14000,0,0,1984.0,150.0,350.0,0.0,4370.0,1783.0,1458.0,5.0,60.0
636000,2021,35500,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
950000,2018,63000,1,0,1396.0,89.0,224.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
800000,2017,52836,1,0,1598.0,118.0,320.0,0.0,4300.0,1765.0,1590.0,5.0,48.0
434000,2017,50000,0,0,998.0,67.0,90.0,0.0,3715.0,1635.0,1565.0,5.0,35.0
625000,2016,72114,1,0,1396.0,89.0,220.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
245000,2015,72000,1,1,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
3100000,2019,24000,0,0,1991.0,181.0,300.0,0.0,4424.0,1804.0,1494.0,5.0,50.0
1490000,2012,42000,0,0,1968.0,177.0,380.0,0.0,4915.0,1874.0,1455.0,5.0,65.0
6000000,2018,27600,0,0,2993.0,258.0,560.0,1.0,4899.0,2094.0,1464.0,5.0,65.0
295000,2015,31000,1,0,998.0,67.0,90.0,0.0,3545.0,1490.0,1475.0,5.0,35.0
450000,2018,32000,1,1,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,7.0,40.0
1989999,2018,55000,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
3900000,2017,31059,0,0,2494.0,202.0,213.0,1.0,4915.0,1820.0,1450.0,5.0,65.0
635000,2016,72200,1,0,1498.0,99.0,200.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
575000,2013,72000,1,1,2179.0,138.0,320.0,1.0,4655.0,1965.0,1922.0,7.0,55.0
590000,2016,77000,1,0,1598.0,118.0,320.0,0.0,4300.0,1765.0,1590.0,5.0,48.0
1199000,2020,26497,1,1,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
380000,2013,57000,0,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
975000,2012,56000,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
365000,2015,20100,0,0,998.0,67.0,90.0,0.0,3545.0,1490.0,1475.0,5.0,35.0
1000000,2010,67000,0,1,1798.0,170.0,320.0,0.0,4701.0,1826.0,1427.0,5.0,63.0
1800000,2021,14500,1,0,2184.0,130.0,300.0,2.0,3985.0,1820.0,1844.0,4.0,57.0
245000,2011,41000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1275000,2021,30000,0,0,1493.0,113.0,250.0,0.0,4315.0,1800.0,1645.0,5.0,50.0
7000000,2020,19000,0,0,2996.0,385.0,520.0,2.0,4693.0,1810.0,1402.0,4.0,66.0
955000,2016,110000,0,0,1997.0,138.0,320.0,0.0,4585.0,1890.0,1785.0,7.0,70.0
630000,2015,115339,1,1,1493.0,100.0,240.0,1.0,3995.0,1835.0,1839.0,7.0,60.0
4475000,2020,18000,0,1,1968.0,188.0,400.0,2.0,4663.0,1893.0,1659.0,5.0,70.0
1950000,2022,4500,0,0,2184.0,130.0,300.0,2.0,3985.0,1820.0,1844.0,4.0,57.0
1295000,2011,56000,0,0,1995.0,217.0,450.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
890000,2017,49000,1,0,1591.0,122.0,154.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
6750000,2022,7000,0,0,1950.0,192.0,400.0,2.0,4658.0,1890.0,1644.0,5.0,66.0
2275000,2015,78362,0,0,1995.0,184.0,380.0,1.0,4624.0,2031.0,1429.0,5.0,60.0
1864999,2020,30000,0,0,2184.0,130.0,300.0,2.0,3985.0,1820.0,1855.0,4.0,57.0
540000,2015,59000,1,0,1396.0,89.0,220.0,0.0,3995.0,1760.0,1555.0,5.0,45.0
3125000,2018,49000,0,0,1995.0,184.0,350.0,1.0,4454.0,2044.0,1545.0,5.0,63.0
3200000,2014,60513,0,0,2997.0,254.0,619.0,2.0,4804.0,2141.0,1796.0,5.0,70.0
2750000,2019,56500,0,0,2143.0,134.0,300.0,0.0,4424.0,1804.0,1494.0,5.0,50.0
400000,2013,71000,1,0,1582.0,126.0,260.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
3750000,2016,88000,0,1,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
800000,2018,68000,1,0,1396.0,89.0,224.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
780000,2017,94827,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
220000,2010,62000,1,0,998.0,67.0,90.0,0.0,3600.0,1475.0,1595.0,5.0,35.0
225000,2012,57000,1,0,998.0,59.0,77.0,0.0,3539.0,1475.0,1700.0,5.0,35.0
2385000,2017,22120,0,0,1995.0,188.0,400.0,0.0,4439.0,1821.0,1612.0,5.0,51.0
3400000,2019,11000,0,0,1995.0,184.0,350.0,1.0,4454.0,2044.0,1545.0,5.0,63.0
2850000,2017,58000,0,0,1798.0,190.0,320.0,0.0,4933.0,1874.0,1455.0,5.0,75.0
990000,2019,54572,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
325000,2010,56000,0,0,1497.0,118.0,146.0,0.0,4420.0,1695.0,1480.0,5.0,42.0
325000,2011,89000,0,1,1497.0,118.0,146.0,0.0,4420.0,1695.0,1480.0,5.0,42.0
549000,2014,42000,0,0,1498.0,103.0,250.0,0.0,4386.0,1699.0,1466.0,5.0,55.0
340000,2017,6000,1,0,1461.0,63.0,160.0,0.0,3805.0,1665.0,1525.0,5.0,41.0
425000,2013,79500,1,0,1498.0,99.0,200.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
1689999,2015,82000,0,1,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
2750000,2021,34228,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,8.0,55.0
515000,2014,141334,1,1,1248.0,74.0,190.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
550000,2018,50000,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
550000,2014,65000,1,0,1461.0,108.0,248.0,0.0,4331.0,1822.0,1671.0,5.0,50.0
555000,2018,20000,0,0,1199.0,84.0,114.0,0.0,3746.0,1647.0,1535.0,5.0,35.0
391000,2017,24000,1,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
560000,2017,36000,0,0,1197.0,82.0,113.0,0.0,3700.0,1690.0,1595.0,5.0,32.0
1420000,2013,117000,0,0,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
950000,2021,24000,1,0,999.0,109.0,175.0,0.0,3971.0,1682.0,1469.0,5.0,45.0
490000,2017,82000,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
1044999,2016,78000,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
5200000,2017,45000,0,1,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
1125000,2019,50000,0,0,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
1950000,2014,24000,0,1,1496.0,114.0,270.0,0.0,3982.0,1727.0,1425.0,5.0,44.0
260000,2009,77000,1,1,1298.0,87.0,113.0,0.0,4160.0,1690.0,1530.0,5.0,43.0
165000,2009,55000,1,0,1197.0,80.0,111.0,0.0,3565.0,1595.0,1550.0,5.0,35.0
490000,2018,66000,1,0,1197.0,81.0,114.0,0.0,3995.0,1660.0,1520.0,5.0,43.0
185000,2012,37000,1,0,998.0,67.0,90.0,0.0,3620.0,1475.0,1460.0,5.0,35.0
375000,2012,80350,1,0,1497.0,116.0,146.0,0.0,4440.0,1695.0,1485.0,5.0,42.0
975000,2013,102000,0,0,2143.0,170.0,400.0,1.0,4596.0,1770.0,1447.0,5.0,66.0
450000,2016,48200,1,1,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
459999,2015,55000,1,1,1248.0,74.0,190.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
5200000,2020,14000,0,0,2487.0,176.0,221.0,0.0,4975.0,1865.0,1445.0,5.0,50.0
700000,2020,25000,1,0,1197.0,82.0,115.0,0.0,3995.0,1775.0,1505.0,5.0,37.0
1025000,2020,20124,1,0,999.0,109.0,175.0,0.0,3971.0,1682.0,1469.0,5.0,45.0
380000,2015,55660,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
819999,2015,94580,0,0,1798.0,177.0,250.0,0.0,4659.0,1814.0,1476.0,5.0,50.0
1691000,2015,45000,0,1,1991.0,181.0,300.0,0.0,4417.0,1804.0,1494.0,5.0,50.0
5200000,2019,10000,0,0,1950.0,192.0,400.0,2.0,4658.0,1890.0,1644.0,5.0,66.0
725000,2016,57000,1,0,1248.0,89.0,200.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
725000,2021,45000,1,0,1197.0,68.0,95.0,0.0,3805.0,1680.0,1520.0,5.0,60.0
155000,2011,90342,1,1,796.0,39.0,54.0,0.0,3495.0,1475.0,1460.0,5.0,35.0
700000,2022,1000,1,0,1199.0,89.0,110.0,0.0,3995.0,1695.0,1501.0,5.0,35.0
235000,2011,135000,1,0,1582.0,126.0,260.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
1975000,2014,123000,1,1,2982.0,169.0,343.0,2.0,4705.0,1840.0,1850.0,7.0,80.0
810000,2012,47531,1,0,2179.0,140.0,330.0,2.0,4585.0,1890.0,1785.0,7.0,70.0
1350000,2019,79000,1,1,1493.0,113.0,250.0,0.0,4315.0,1800.0,1645.0,5.0,50.0
450000,2011,95000,1,0,2179.0,120.0,290.0,1.0,4430.0,1817.0,1975.0,8.0,60.0
250000,2011,53000,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
819999,2020,30000,1,0,1396.0,89.0,220.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
2690000,2017,65000,0,0,2755.0,174.0,450.0,2.0,4795.0,1855.0,1835.0,7.0,80.0
1240000,2018,440000,0,0,1582.0,126.0,260.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
790000,2016,63088,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
150000,2008,62000,1,1,1086.0,67.0,99.0,0.0,3565.0,1595.0,1550.0,5.0,35.0
400000,2011,80000,1,2,1991.0,150.0,327.0,0.0,4597.0,1788.0,1477.0,5.0,60.0
8300000,2020,29000,0,0,2993.0,262.0,620.0,2.0,4922.0,2004.0,1745.0,5.0,80.0
6000000,2020,2600,0,0,1969.0,187.0,400.0,0.0,4963.0,1879.0,1443.0,5.0,55.0
390000,2014,81000,1,0,1120.0,71.0,180.0,0.0,3995.0,1660.0,1520.0,5.0,43.0
385000,2011,73000,1,0,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
3650000,2019,34000,0,0,3198.0,197.0,470.0,2.0,4892.0,1860.0,1837.0,7.0,80.0
547000,2013,36623,1,0,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
1295000,2018,30000,0,0,1591.0,122.0,151.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
570000,2022,5000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,3655.0,1620.0,1675.0,5.0,32.0
844999,2014,80121,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
250000,2011,64000,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
1670000,2019,39000,0,1,1798.0,138.0,173.0,0.0,4620.0,1775.0,1475.0,5.0,55.0
890000,2017,70000,1,1,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
2380000,2019,36000,0,1,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
775000,2018,40000,0,0,1197.0,82.0,113.0,0.0,3995.0,1745.0,1510.0,5.0,37.0
